glycerol-3-phosphate dehydrogenase complex	GENE
autonomic nervous system	CHEM
anatomical system	DISEASE
axolemma	GENE
sustentacular cell	CHEM
camarilla	0
retinol transport	PROCESS
uninquisitiveness	0
bumps	0
actin filament bundle assembly	PROCESS
communalism	0
thenne	0
hyohyoideus	CHEM
cytoplasmic vesicle membrane	GENE
2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity	PROCESS
establishment of mitochondrion localization, microtubule-mediated	PROCESS
auto-da-fe	0
elfins	0
L-methionine biosynthetic process from O-phospho-L-homoserine and cystathionine	PROCESS
interleukin-27 complex	GENE
Regt	0
anatomical line	CHEM
true-heartedness	0
Heteromyidae	0
eterminable	0
presumptive spinal cord	CHEM
cytochrome bo3 ubiquinol oxidase activity	PROCESS
organic amino compound	DISEASE
acetoin dehydrogenase activity	PROCESS
agriologist	0
glomus tumor	DISEASE
culicide	0
unrepulsively	0
distal muscular dystrophy	DISEASE
negative regulation of multi-organism process	PROCESS
preadulthood	0
pyruvate biosynthetic process	PROCESS
entozoa	0
solute:proton symporter activity	PROCESS
beta-mannosidosis	DISEASE
tinlike	0
nonself	0
acetyltransferase complex	GENE
dorsal fin lepidotrichium 2	CHEM
guanosine tetraphosphate binding	PROCESS
mitochondrial glutamate synthase complex (NADH)	GENE
response to absence of light	PROCESS
prephenate dehydratase activity	PROCESS
post-anaphase microtubule array	GENE
macula	CHEM
boggishness	0
unneglected	0
pneumatogenic	0
dreamless	0
coverlet's	0
despiritualization	0
tRNA-specific adenosine-37 deaminase activity	PROCESS
Noc2p-Noc3p complex	GENE
obsolete stromelysin 1 activity	PROCESS
susceptor	0
cellular response to nutrient levels	PROCESS
epaxial region somite 11	CHEM
paiked	0
rethatch	0
arapunga	0
ecclesioclastic	0
pluriserial	0
chlorophyllite	0
ovarian clear cell adenofibroma	DISEASE
locoed	0
Cvt vesicle	GENE
octet	0
kaempferol-3-rhamnoside-glucosyltransferase activity	PROCESS
preunions	0
peptidyl-proline modification	PROCESS
subsynaptic reticulum	GENE
soyasapogenol B UDP-glucosyl transferase activity	PROCESS
Huddersfield	0
prenyltransferase activity	PROCESS
Xanthorrhiza	0
trichocyst	GENE
serotonin receptor complex	GENE
melanocyte-stimulating hormone receptor activity	PROCESS
canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion	PROCESS
myotome somite 9	CHEM
eccrine adenocarcinoma	DISEASE
alternatively_spliced_transcript	DISEASE
pashas	0
AISI	0
empathizing	0
world-censured	0
cerebral cavernous malformation 2	DISEASE
IKKalpha-IKKalpha complex	GENE
interferon regulatory factor complex	GENE
(+)-beta-chamigrene synthase activity	PROCESS
rauli	0
coenzyme M metabolic process	PROCESS
fangs	0
hydrogen peroxide-mediated programmed cell death	PROCESS
electrofusion	0
bacteroid-containing symbiosome	GENE
obsolete nonprotein amino acid catabolic process	PROCESS
chloride channel inhibitor activity	PROCESS
methionine-tRNA ligase activity	PROCESS
obsolete cbb3-type cytochrome c oxidase	PROCESS
Abnormality of femur morphology	DISEASE
tilelike	0
ills	0
Lupita	0
nonextraneousness	0
RPB4-RPB7 complex	GENE
clathrin coating of Golgi vesicle, trans-Golgi to endosome targeting	PROCESS
plate-incased	0
8-methylthiooctyl-desulfoglucosinolate sulfotransferase activity	PROCESS
autosomal dominant non-syndromic intellectual disability 26	DISEASE
peptidyl-glutamine modification	PROCESS
exactress	0
opercular lateral line neuromast	CHEM
ubiquitin-like protein ligase binding	PROCESS
that	0
direct	DISEASE
long-chain fatty acid transport	PROCESS
polyuria	DISEASE
Scoliosis	DISEASE
serotine	0
transsexuality with asexual history	DISEASE
extracellular matrix protein binding	PROCESS
ornithine carbamoyltransferase activity	PROCESS
unpenetrating	0
rabbit-chasing	0
serine-type peptidase complex	GENE
benches	0
dorsal oblique branchial muscle	CHEM
exit from host cell	PROCESS
pain	DISEASE
dissevers	0
obsolete aspartic-type signal peptidase activity	PROCESS
oxide's	0
condensed nuclear chromosome inner kinetochore	GENE
mitochondrial proton-transporting ATP synthase, central stalk	GENE
Pediculati	0
mitochondrial part	GENE
maintenance of protein localization to heterochromatin	PROCESS
jawcrusher	0
pulmobranchia	0
outthinking	0
mezuza	0
sucrose alpha-glucosidase activity	PROCESS
Lachenalia	0
prefulgency	0
anterior lateral line primordium	CHEM
mannose catabolic process	PROCESS
Sans.	0
(R)-reticuline 7-O-methyltransferase activity	PROCESS
Bryceville	0
enamel erosion	DISEASE
resectable hepatoblastoma	DISEASE
periventricular grey zone	CHEM
negative regulation of autophagy	PROCESS
superconductor	0
venule	CHEM
green-tinted	0
tussur	0
thesauruses	0
Inia	0
ultimobranchial body	CHEM
stearoyl-CoA 9-desaturase activity	PROCESS
patd	0
Charry	0
planlessness	0
ballistae	0
horrid	0
carnitine O-acyltransferase activity	PROCESS
frontotemporal dementia	DISEASE
spodium	0
ligase regulator activity	PROCESS
befretted	0
ureterorectostomy	0
snaffle-reined	0
confectionaries	0
lintol	0
soiree	0
primordial midbrain channel	CHEM
syndesmography	0
discouragedly	0
unawful	0
hum-bird	0
optic nerve glioma	DISEASE
unobstructed	0
rigorist	0
ESCRT IV complex	GENE
unmutilative	0
pectoral fin lepidotrichium 3	CHEM
metasperm	0
modified amino acid transport	PROCESS
phosphatidic acid binding	PROCESS
NADPH regeneration	PROCESS
nucleoplasmic periphery of the nuclear pore complex	GENE
outscoring	0
Amiidae	0
quiscos	0
diphenyl ether 2,3-dioxygenase activity	PROCESS
sensory canal	CHEM
type-III dockerin domain binding	PROCESS
RNA polymerase II, core complex	GENE
accoucheurs	0
yirth	0
ornamental	0
C-4 methylsterol oxidase activity	PROCESS
AP-3 adaptor complex	GENE
miRNA_loop	DISEASE
PTW/PP1 phosphatase complex	GENE
kinase inhibitor activity	PROCESS
tooth 5V	CHEM
phosphatidylcholine-sterol O-acyltransferase activity	PROCESS
most	0
disaccommodate	0
pleuroperitoneal region	CHEM
Berg	0
unnobility	0
pleurotomoid	0
quinarius	0
multiple meningiomas	DISEASE
avenging	0
host caveola	GENE
L-methionine salvage from S-adenosylmethionine	PROCESS
lodgements	0
macromolecule modification	PROCESS
oestrums	0
pimelate	0
disulfiram	0
paintless	0
glycosylphosphatidylinositol-mannosyltransferase I complex	GENE
2,4,4-trimethylpentanoate-CoA ligase activity	PROCESS
familial hypocalciuric hypercalcemia	DISEASE
waggon-headed	0
adenine deaminase activity	PROCESS
pneumolysis	0
U2 snRNA 3'-end processing	PROCESS
protein catabolic process	PROCESS
N-succinylarginine dihydrolase activity	PROCESS
ocular blood vessel	CHEM
longevities	0
articles	0
chordoid glioma	DISEASE
bonorum	0
S-alkylthiohydroximate lyase activity	PROCESS
organism subdivision	DISEASE
Helenor	0
dysarthria	DISEASE
envenomation resulting in modulation of complement activation, classical pathway in other organism	PROCESS
transcription_pause_site	DISEASE
inositol heptakisphosphate 4-kinase activity	PROCESS
I-YSL	CHEM
anencephaly	0
Danielsville	0
scrappers	0
naphthyl-2-hydroxymethyl-succinyl-CoA dehydrogenase activity	PROCESS
obsolete repairosome	GENE
lower right intestinal lymph vessel	CHEM
Shambaugh	0
duits	0
tinsmithy	0
slinging	0
inward rectifier potassium channel complex	GENE
positive regulation of cardiac muscle hypertrophy	PROCESS
paranthracene	0
automacy	0
lixiviated	0
pig-bed	0
foretackle	0
anthropogeny	0
cysteine-tRNA ligase activity	PROCESS
propale	0
obsolete intermediate filament associated protein	GENE
rhodamins	0
suitor	0
medial valvula cerebelli	CHEM
magnesium chelatase complex	GENE
tubbie	0
Ilario	0
otic region	CHEM
nonvalid	0
obsolete lysosomal membrane hydrogen-transporting ATPase	GENE
sphingolipid very long chain fatty acid alpha-hydroxylase activity	PROCESS
Schaffer axon collateral	GENE
cell adhesion mediator activity	PROCESS
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	GENE
very-long-chain fatty acyl-CoA oxidase activity	PROCESS
hemolysis by symbiont of host erythrocytes	PROCESS
copalcocote	0
one-dollar	0
inositol trisphosphate kinase activity	PROCESS
L-Ala-D/L-Glu epimerase activity	PROCESS
Uriah	0
histone acetyltransferase activity (H3-K18 specific)	PROCESS
endosulfan monooxygenase I activity	PROCESS
divisome complex	GENE
brulee	0
3'-5' exonuclease activity	PROCESS
central nucleus torus semicircularis	CHEM
oneirology	0
endosulfan sulfate hydrolase activity	PROCESS
pentose biosynthetic process	PROCESS
E-YSL	CHEM
ginzo	0
pessimistically	0
obsolete HA1 clathrin adaptor	GENE
omegasome membrane	GENE
T-cell neoplasm	DISEASE
stomach diverticulosis	DISEASE
secondary posterior lateral line primordium	CHEM
cimelium	0
stimulatingly	0
aerophilatelist	0
sphere organelle	GENE
glossalgy	0
cell-substrate adherens junction	GENE
integral component of neuronal dense core vesicle membrane	GENE
foreordains	0
UDP-glucose:2-hydroxylamino-4,6-dinitrotoluene-O-glucosyltransferase activity	PROCESS
nonequalizing	0
Catalpa	0
tetrapleuron	0
trigeminal neural crest	CHEM
glycine biosynthetic process from serine	PROCESS
obsolete hydrogen-transporting ATP synthase, coupling factor CF(0)	GENE
Frenchifying	0
airmen	0
algedonic	0
oxidoreduction coenzyme metabolic process	PROCESS
distal epidermal cap	CHEM
adductor mandibulae complex	CHEM
supramolecular fiber organization	PROCESS
symplast	GENE
cruciality	0
obsolete inositol-1,4,5-trisphosphate 1-phosphatase	PROCESS
convexo-convex	0
kinesin binding	PROCESS
daunorubicin metabolic process	PROCESS
kidney vasculature	CHEM
axial fin skeleton	CHEM
virement	0
top-shaped	0
spokewise	0
endocytic vesicle	GENE
Immunodeficiency	DISEASE
obsolete parvulin	PROCESS
neutrophil	CHEM
utilised	0
cranial nerve III	CHEM
impertinently	0
VAMP4-syntaxin-6-syntaxin-16-Vti1a complex	GENE
subbrachyskelic	0
obsolete proteoglycan	PROCESS
LEM domain binding	PROCESS
actin-myosin filament sliding	PROCESS
simaruba	0
NMS complex	GENE
sinapaldehyde:NAD(P)+ oxidoreductase activity	PROCESS
congenital hypothyroidism	DISEASE
Turneraceae	0
ALU	0
Fusobacterium infectious disease	DISEASE
cystinosis	DISEASE
sunnyasee	0
deaves	0
spadicose	0
extrinsic component of plastid thylakoid membrane	GENE
maternalising	0
pentadecatoic	0
pertusion	0
3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) activity	PROCESS
zootaxy	0
microbion	0
thyroid cancer	DISEASE
myotome somite 29	CHEM
ethanolamine ammonia-lyase complex	GENE
congenital disorder of glycosylation type IIn	DISEASE
induction of conjugation with cellular fusion	PROCESS
wifecarl	0
otic vesicle ventral protrusion	CHEM
darkful	0
headshaker	0
ataxaphasia	0
red light photoreceptor activity	PROCESS
proaristocratic	0
epithelial to mesenchymal transition	PROCESS
polyamine biosynthetic process	PROCESS
epipleural	CHEM
vulvar soft tissue tumor	DISEASE
mesenchymal cell proliferation involved in lung development	PROCESS
abounder	0
nondependably	0
nonabsoluteness	0
potassium:proton exchanging ATPase complex	GENE
splenauxe	0
xyloglucan 1,6-alpha-xylosidase activity	PROCESS
sleep related movement disorder	DISEASE
type IV pilus	GENE
sequence-specific DNA binding	PROCESS
L-alpha-amino acid	DISEASE
Sabba	0
embryonic lung development	PROCESS
absentia	0
tepe	0
plasmodesmata-mediated intercellular transport	PROCESS
visceral organ	CHEM
imbrier	0
gamma-tubulin small complex, mitotic spindle pole body	GENE
tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	PROCESS
cell-cell contact zone	GENE
vesicle coat	GENE
jargonelle	0
deoxyribonuclease II activity	PROCESS
new mitotic spindle pole body	GENE
Luciana	0
anhydromyelia	0
phoenixes	0
asparagine biosynthetic process from oxaloacetate	PROCESS
perigastric	0
nontraumatic rupture of muscle	DISEASE
unsusceptible	0
Jud.	0
collaborations	0
sections	0
obsolete peroxisome targeting signal receptor complex	GENE
Nicolaitanism	0
obligingly	0
blister	0
Maiocco	0
flummeries	0
antigen binding	PROCESS
meiotic cell cycle checkpoint	PROCESS
Tedi	0
frogleaf	0
transmembrane receptor protein tyrosine phosphatase activity	PROCESS
host cell nucleolus	GENE
staphylitis	0
folic acid-containing compound biosynthetic process	PROCESS
aleurone grain lumen	GENE
unangrily	0
sluts	0
dorsal zone olfactory bulb	CHEM
positive regulation of ion transport	PROCESS
orchido-	0
sclerocornea	DISEASE
galipoipin	0
thiophene-2-carboxylate-CoA ligase activity	PROCESS
undisillusioned	0
heliopticon	0
sacroiliac	0
mansonelliasis	DISEASE
Cirrhosis	DISEASE
Schantz	0
Tursenoi	0
RNA polymerase V transcription factor complex	GENE
hydroxyneurosporene-O-methyltransferase activity	PROCESS
resown	0
endothelial cell	CHEM
slow-footed	0
pedagogic	0
co-optative	0
mill-headed	0
eye symptom	DISEASE
ovaritides	0
glutamate N-acetyltransferase activity	PROCESS
angiographic	0
cranial nerve neoplasm	DISEASE
pathic	0
obsolete importin, beta-subunit	GENE
hypaxial region somite 21	CHEM
limose	0
4-amino-4-deoxy-L-arabinose transferase activity	PROCESS
fast muscle cell somite 11	CHEM
Hooperating	0
quadrate-anguloarticular joint	CHEM
insects	0
macropinosome	GENE
elytrigerous	0
dorsal tooth row	CHEM
cell projection	GENE
pommey	0
ionotropic glutamate receptor complex	GENE
Frunze	0
regulation of phosphate transport	PROCESS
nexine	GENE
upstream stimulatory factor complex	GENE
Athenienne	0
Emesa	0
hyposulphite	0
childkind	0
zygobranch	0
pore formation by virus in membrane of host cell	PROCESS
Chechehet	0
neocubism	0
saccharoid	0
susceptibility to systemic lupus erythematosus 11	DISEASE
weighbridge	0
Cuculiformes	0
obsolete capsanthin/capsorubin synthase activity	PROCESS
hepatocyte growth factor binding	PROCESS
stabilivolt	0
antibacterial humoral response	PROCESS
fibroblast migration	PROCESS
chromosome 1p32-p31 deletion syndrome	DISEASE
tenth	0
defaulter	0
Eskimo	0
chloroplast large ribosomal subunit	GENE
zeta DNA polymerase complex	GENE
micromeasurement	0
Bradleigh	0
histone H4 deacetylation	PROCESS
orgic	0
glucarate catabolic process	PROCESS
caseous	0
ventral entopeduncular nucleus of ventral telencephalon	CHEM
Abnormality of upper lip	DISEASE
follicle stimulating hormone secreting cell	CHEM
glaucous-green	0
spasticity	DISEASE
jedcock	0
inositol hexakisphosphate kinase activity	PROCESS
transiter	0
1-18:1-2-16:0-phosphatidylglycerol trans-3 desaturase activity	PROCESS
career's	0
Smartt	0
neuronal ribonucleoprotein granule	GENE
vinyl chloride reductive dehalogenase activity	PROCESS
granite-gneiss	0
muscle pioneer somite 29	CHEM
legantinelegatary	0
degeneration of macula and posterior pole	DISEASE
pyrrolysine_loss	DISEASE
chloroplast small ribosomal subunit	GENE
endoplasmic reticulum lumen	GENE
chayaroot	0
denned	0
thiocarbamyl	0
response to mannitol	PROCESS
Muscle stiffness	DISEASE
region	DISEASE
visceromotor column	CHEM
shoreweed	0
Heddi	0
urethral discharge	DISEASE
optic nerve disease	DISEASE
flat-sawn	0
T cell differentiation	PROCESS
cellulitis	DISEASE
positive regulation of cardioblast differentiation	PROCESS
midbrain hindbrain boundary neural tube	CHEM
naumacay	0
chromosomal_deletion	DISEASE
nanomelous	0
chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis	DISEASE
indoleacetic acid biosynthetic process via tryptophan	PROCESS
free-acting	0
BRCA1-B complex	GENE
fallopian tube disease	DISEASE
Norven	0
C-X-C motif chemokine 12 receptor activity	PROCESS
cross-face	0
S-methylmethionine transmembrane transporter activity	PROCESS
SCF-Cdc4 ubiquitin ligase complex	GENE
REX	0
hypodermal cell	CHEM
Slovenian	0
teeth	0
intervening	0
ruptured	0
Thomist	0
Sark	0
perinucleolar compartment	GENE
compound organ component	DISEASE
recombination_hotspot	DISEASE
furcula	0
brachystochrone	0
Dymphia	0
prorogation	0
host cell chloroplast	GENE
cognising	0
plasma cell	CHEM
progenitor	0
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	PROCESS
poliencephalitis	0
ent-pimara-8(14),15-diene synthase activity	PROCESS
calprotectin complex	GENE
Archelenis	0
epaxial region somite 28	CHEM
geopositive	0
methane monooxygenase complex	GENE
pigroot	0
regulation of cation transmembrane transport	PROCESS
Anosia	0
peptidyl-allysine oxidation to 2-aminoadipic acid	PROCESS
Therapne	0
reconduct	0
oxysulphid	0
dorsal root ganglion	CHEM
chronic recurrent multifocal osteomyelitis	DISEASE
lymphangioma	DISEASE
RNA transport	PROCESS
centrifugalisation	0
N-cyclohexylformamide amidohydrolase activity	PROCESS
melanosome lumen	GENE
bacterial thylakoid	GENE
tyrosine decarboxylase activity	PROCESS
arizonians	0
L-2-hydroxycarboxylate dehydrogenase (NAD+) activity	PROCESS
sixty-six	0
tubulin binding	PROCESS
twice-directed	0
snowfalls	0
protein storage vacuole lumen	GENE
mitochondrial respiratory chain complex I, membrane segment	GENE
pallidity	0
histone H4 acetylation involved in response to DNA damage stimulus	PROCESS
siphonogam	0
UTP:glucose-1-phosphate uridylyltransferase regulator activity	PROCESS
angiotensin type II receptor activity	PROCESS
peptidase complex	GENE
soft palate	DISEASE
flip-flopping	0
polyradiculopathy	DISEASE
Hobgoblin	0
nonactive	0
coccygo-	0
CXCR1 chemokine receptor binding	PROCESS
foaled	0
cell body fiber	GENE
sphericocylindrical	0
Ixodoidea	DISEASE
extrinsic component of postsynaptic specialization membrane of symmetric synapse	GENE
supraneural 6	CHEM
Galloperdix	0
T=4 icosahedral viral capsid	GENE
testicular cancer	DISEASE
lauryl	0
annular pancreas	DISEASE
type III transforming growth factor beta receptor binding	PROCESS
norit	0
fatty-acyl-CoA binding	PROCESS
cheekiness	0
Coelopinae	DISEASE
dihydrolipoyl dehydrogenase complex	GENE
Weeks	0
protein-containing complex	GENE
negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to nutrient levels	PROCESS
ADP metabolic process	PROCESS
pyrophosphate-dependent phosphofructokinase complex, alpha-subunit complex	GENE
protein transmembrane transport	PROCESS
bottlehead	0
non-contagion	0
coarse-featured	0
hyomandibula-metapterygoid joint	CHEM
Konzertmeister	0
levanase activity	PROCESS
while	0
BRCA1-Rad51 complex	GENE
elasmobranchiate	0
stoccatas	0
keto acid formate lyase activity	PROCESS
unverbosely	0
outdoorness	0
fjerding	0
choroid plexus carcinoma	DISEASE
unmossed	0
treatability	0
romancer	0
inside_intron	DISEASE
microtubule associated complex	GENE
obsolete cytosolic type II fatty acid synthase complex	GENE
ureas	DISEASE
necessitated	0
positive regulation of molecular function in other organism	PROCESS
familial hypophosphatemia	DISEASE
positive regulation of cell migration in other organism	PROCESS
DSN	0
regulation of striated muscle cell apoptotic process	PROCESS
godmother	0
omnificent	0
trunk	CHEM
femalely	0
morindin	0
zf-TRAF domain binding	PROCESS
Pro-anatolian	0
membrane-bounded organelle	GENE
glycolate oxidase complex	GENE
Yarnell	0
L-tyrosine:pyruvate aminotransferase activity	PROCESS
heme biosynthetic process	PROCESS
omegasome	GENE
regulation of chromatin silencing by small RNA	PROCESS
retinal vein occlusion	DISEASE
CCAAT-binding factor complex	GENE
patuletin 3'-O-methyltransferase activity	PROCESS
circumplication	0
orographical	0
maculopapular	0
three-ply	0
ATPase-coupled doxorubicin transmembrane transporter activity	PROCESS
nonironical	0
brassinosteroid sulfotransferase activity	PROCESS
Pier	0
forspeak	0
masking	0
Pro-moslem	0
obsolete glutamyl aminopeptidase activity	PROCESS
organelle inheritance	PROCESS
phosphatidyl-N-methylethanolamine N-methyltransferase activity	PROCESS
ZFA_0001353	CHEM
glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity	PROCESS
SREBP-SCAP complex	GENE
histone H3-R26 methylation	PROCESS
paleobiology	0
IgA binding	PROCESS
supracleithrum	CHEM
canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation	PROCESS
dichloroacetate halidohydrolase activity	PROCESS
bisdemethoxycurcumin synthase activity	PROCESS
CRONIC	0
autophagy of peroxisome	PROCESS
astrologically	0
mesenchymal chondrosarcoma	DISEASE
Keeline	0
Picornaviridae infectious disease	DISEASE
ethylmalonic encephalopathy	DISEASE
dihydroneopterin triphosphate pyrophosphohydrolase activity	PROCESS
hindbrain neural tube	CHEM
striated muscle thin filament	GENE
pyrosis	DISEASE
reacceded	0
glossopharyngeal neural crest	CHEM
bridgeward	0
extraosseous chondrosarcoma	DISEASE
alpha-beta T cell receptor complex	GENE
Krutz	0
chlorosome envelope	GENE
hustler	0
nonepiscopalian	0
hematuria	DISEASE
obsolete formaldehyde dehydrogenase (glutathione) activity	PROCESS
monosaccharide biosynthetic process	PROCESS
ModE complex	GENE
slumminess	0
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	PROCESS
glutathione disulfide oxidoreductase activity	PROCESS
dark-breasted	0
intramolecular oxidoreductase activity, interconverting aldoses and ketoses	PROCESS
other organism	GENE
apraxia	DISEASE
complication of the puerperium	DISEASE
overeducation	0
silicofluoric	0
proirrigation	0
blood island	CHEM
subprojects	0
verdurous	0
permittivity	0
retinal isomerase activity	PROCESS
campest-4-en-3-one,NADPH:steroid 5alpha-reductase activity	PROCESS
podocyte foot	GENE
abstractitious	0
pheromone_response_element	DISEASE
farrier	0
alpha-linolenate Delta5 desaturase activity	PROCESS
histone H4 acetylation	PROCESS
night-foundered	0
sulfonate dioxygenase activity	PROCESS
thrice-crowned	0
regulation of lamellipodium organization	PROCESS
gene	DISEASE
encarnalise	0
sailor-looking	0
enthronize	0
gair	0
Gulston	0
plasma membrane bounded cell projection	GENE
T cell chemotaxis	PROCESS
neutralism	0
proteasome regulatory particle	GENE
mitochondrial intracristal space	GENE
ischemia	DISEASE
Rodge	0
flockiest	0
geomaly	0
Praetorius	0
overrigidly	0
shellfish allergy	DISEASE
Joceline	0
thrushes	0
reauthorized	0
cell-cell signaling	PROCESS
twice-replaced	0
detectives	0
herringbones	0
tressels	0
nucleotide-excision repair factor 1 complex	GENE
Medeah	0
reappointed	0
TSS_region	DISEASE
branched dorsal fin ray	CHEM
mobile_genetic_element	DISEASE
actin filament bundle of actin-based cell projection	GENE
NFC	0
tan-colored	0
pelvic fin actinotrichium	CHEM
chondroitin-sulfate-ABC endolyase activity	PROCESS
fullam	0
skin lymphoproliferative disease	DISEASE
hemolysis in other organism	PROCESS
archwench	0
quadridentate	0
ardass	0
infraorbital 1	CHEM
unrigorousness	0
finales	0
medial caudal lobe	CHEM
superindustry	0
repro	0
positive regulation of complement activation, lectin pathway in other organism	PROCESS
epimysium	0
stolen	0
positive regulation of very-low-density lipoprotein particle remodeling	PROCESS
thermostatically	0
shorefish	0
maomao	0
gadder	0
nachos	0
endometrial disease	DISEASE
whimsey	0
pseudosacred	0
dermatan sulfate catabolic process	PROCESS
subprincipal	0
melancholiness	0
Mook	0
forsythias	0
iridocyclitis	0
anteceding	0
cellular oxidant detoxification	PROCESS
dekalitre	0
Hartleyan	0
botryoid rhabdomyosarcoma	DISEASE
outcutting	0
brain glioblastoma multiforme	DISEASE
chloritoid	0
psiloceratid	0
phosphate-containing compound metabolic process	PROCESS
Lippizaner	0
brilliantness	0
accumulating	0
negative regulation of phosphorus metabolic process	PROCESS
undercanopy	0
man-tailored	0
sleuthed	0
wax-white	0
chekker	0
jactation	0
Hongleur	0
fabling	0
dorsal fin proximal radial 4	CHEM
Rac GTPase binding	PROCESS
growth hormone secretion	PROCESS
taurine dioxygenase activity	PROCESS
vesicle fusion	PROCESS
Stig	0
negative regulation by symbiont of host translation	PROCESS
plasma membrane bounded cell projection part	GENE
claustrum bone	CHEM
pregraduation	0
primary autosomal recessive microcephaly 7	DISEASE
bactritoid	0
sphenoid region	CHEM
host cell surface binding	PROCESS
witch-finding	0
paragnathous	0
mogigraphic	0
regenerative	0
synaptic vesicle protein transport vesicle	GENE
myxoid chondrosarcoma	DISEASE
Leonora	0
Abas	0
negative regulation of glycoprotein biosynthetic process	PROCESS
GCH1 complex	GENE
dendritic cell proliferation	PROCESS
right ventral basal body	GENE
acetalize	0
lymphoproliferative syndrome 1	DISEASE
beta,beta digalactosyldiacylglycerol galactosyltransferase activity	PROCESS
gas vesicle	GENE
preceptresses	0
quinse	0
multi-eIF complex	GENE
Batna	0
plastron	0
densate	0
wound healing, spreading of cells	PROCESS
cellular response to salicylic acid stimulus	PROCESS
ferrugination	0
negative regulation of triglyceride metabolic process	PROCESS
sialyltransferase activity	PROCESS
kidney fibrosarcoma	DISEASE
cheeseburger	0
pageanted	0
N,N'-diethylthiourea	DISEASE
healing	0
surprisingly	0
euphemiously	0
Sturnidae	0
idiosyncrasies	0
lesions in swim bladder	DISEASE
white-necked	0
exornation	0
Iberes	0
regulation of neuron differentiation	PROCESS
Abnormality of the dentition	DISEASE
polymeric cytoskeletal fiber	GENE
genetical	0
hemi-methylated DNA-binding	PROCESS
RNA-dependent ATPase activity	PROCESS
whappet	0
alphaV-beta6 integrin-osteopontin complex	GENE
dissemination or transmission of symbiont from host	PROCESS
bromism	0
fool's-parsley	0
above	0
niggle	0
misdid	0
spongiotic dermatitis	DISEASE
vaccary	0
daws	0
shrinkageproof	0
cellular response to iron ion	PROCESS
agyrate	0
glucose dehydrogenase activity	PROCESS
positive regulation of translation	PROCESS
throat pain	DISEASE
aliphatic aldoxime dehydratase activity	PROCESS
Brahmoism	0
missives	0
Emiliano	0
bleeding	DISEASE
lumenal side of endoplasmic reticulum membrane	GENE
negative regulation of transposition, RNA-mediated	PROCESS
obsolete axonemal dynein heavy chain	GENE
nuggety	0
prepracticed	0
nonmenially	0
negative regulation of cell projection organization	PROCESS
clausular	0
viverrids	0
obsolete cytochrome c1	PROCESS
oryzalexin C synthase (oryzalexin A dependent) activity	PROCESS
ultrafashionable	0
air-clear	0
alphaIIb-beta3 integrin-talin complex	GENE
sluggardize	0
dermatological	0
Wiak	0
unspeedy	0
xenochia	0
cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-coumaroyl) glucoside] 5-O-glucosyltransferase activity 5-O-glucosyltransferase activity	PROCESS
long-accustomed	0
coaguline	0
subdemonstrated	0
microevolution	0
ephrin receptor signaling pathway	PROCESS
Orthodox	0
peptidyl-L-cysteine S-myristoylation	PROCESS
Eduskunta	0
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	PROCESS
substantiallying	0
ceramide binding	PROCESS
proteasome accessory complex	GENE
TCR signalosome	GENE
subminiaturized	0
beta_bulge_loop	DISEASE
Longus	0
erotics	0
hurtled	0
pelite	0
Human alphaherpesvirus 1	DISEASE
mogs	0
organic heteromonocyclic compound	DISEASE
dTDP-rhamnose metabolic process	PROCESS
ZFA_0000065	CHEM
periodontal disease	DISEASE
acutangular	0
central nervous system lymphoma	DISEASE
offs	0
methanol-CoM methyltransferase complex	GENE
positive regulation of heart contraction	PROCESS
envenomation resulting in positive regulation of blood pressure in other organism	PROCESS
ion gated channel activity	PROCESS
fusion of virus membrane with host plasma membrane	PROCESS
probe	DISEASE
cytoparaplastin	0
chorismate biosynthetic process	PROCESS
furred	0
upper right intestinal lymph vessel	CHEM
hifalutin'	0
hereditary sensory and autonomic neuropathy type 6	DISEASE
jabbering	0
subeditorship	0
(S)-lactate 2-kinase activity	PROCESS
cardiac mesenchymal cell	CHEM
impugnable	0
granter	0
Kremenchug	0
Benisch	0
noninterdependence	0
pelvic complex muscle	DISEASE
mitochondrial proton-transporting ATP synthase, stator stalk	GENE
injured	0
Sleep disturbance	DISEASE
not	0
fallopian tube benign neoplasm	DISEASE
unmarginally	0
dolichocephali	0
DNA polymerase III complex	GENE
process resulting in tolerance to isobutanol	PROCESS
catecholaminergic polymorphic ventricular tachycardia 4	DISEASE
dorsal depressor	CHEM
dipterocarp	0
galactose-1-phosphate guanylyltransferase (GDP) activity	PROCESS
secretional	0
Toll-like receptor 1-Toll-like receptor 2 protein complex	GENE
